"task_id","family","mode","hits","total","rate","penalized_rate","looping","hit_ids","response_preview"
"compute_printer_rate","math","baseline","2","6","0.3333","0.3333","False","answer,units","Setup: Rate per printer = $\frac{480 \text{ pages}}{4 \text{ printers} \times 6 \text{ min}} = 20 \frac{\text{pages}}{\text{printer}\cdot\text{min}}$ Time needed = $\frac{720 \text"
"compute_printer_rate","math","memory","4","6","0.6667","0.6667","False","given_pages,given_printers,answer,units","Facts: 4 printers, 480 pages, 6 min. Setup: Rate = $\frac{480 \text{ pages}}{24 \text{ printer-min}} = 20 \text{ pages/(printer}\cdot\text{min)}$. New Time = $\frac{720 \text{ page"
"compute_discount_tax","math","baseline","6","6","1","1","False","original_price,discount,discounted_price,tax,tax_amount,answer","Original Price: $80 Discounted Price ($80 ? 0.75): $60 Sales Tax ($60 ? 0.08): $4.80 Final Price ($60 + $4.80): **$64.80**"
"compute_discount_tax","math","memory","5","6","0.8333","0.8333","False","original_price,discount,discounted_price,tax_amount,answer","Price = $80. Step 1: Discounted price = $80 * 0.75 = $60. Step 2: Final price = $60 * 1.08 = $64.80. Units ($) consistent. Confidence high. Answer: $64.80."
"compute_weighted_average","math","baseline","5","6","0.8333","0.8333","False","new_scores,combined_total,count,answer,average","Setup: $(3 \times 82) + (90 + 76) = 412$ Average: $412 / 5 = 82.4$ Uncertainty: None (exact calculation). Next Action: Record final average as 82.4."
"compute_weighted_average","math","memory","4","6","0.6667","0.6667","False","new_scores,combined_total,count,answer","Knowns established: 3 scores (avg 82), next two (90, 76). Total tests = 5. Equation setup: $(3 \times 82) + 90 + 76$. Calculation: $412 / 5$. Answer: 82.4. Confidence: High (Low un"
"compute_inventory_available","math","baseline","6","6","1","1","False","start,sold,received,reserved,setup,answer","Arithmetic: Initial Stock: 150 Sold (4 days): 18 ? 4 = 72 Received: +65 Reserved: -20 Calculation: 150 - 72 + 65 - 20 = 123 units. Answer: 123 units available."
"compute_inventory_available","math","memory","4","6","0.6667","0.6667","False","start,received,reserved,answer","150 - (18 ? 4) + 65 - 20 = 123 Units verified; calculation confirmed. Available: 123. Confidence high."
"compute_schedule_finish","math","baseline","1","5","0.2","0.2","False","answer","The job finishes at 11:55 AM. Uncertainty is negligible. No further action required."
"compute_schedule_finish","math","memory","1","5","0.2","0.2","False","answer","11:55 AM. Confidence High. Task Complete."
"compute_ratio_mixture","math","baseline","2","6","0.3333","0.3333","False","concentrate,water","Answer: You need 12 liters of concentrate and 30 liters of water."
"compute_ratio_mixture","math","memory","2","6","0.3333","0.3333","False","concentrate,water","Concentrate: 12 liters Water: 30 liters Confidence: High Next Action: Verify sum equals total volume (42L)"
"compute_average_speed","math","baseline","3","6","0.5","0.5","False","total_distance,answer,units","**Segment Calculations:** * Segment 1 Time: $150 \text{ km} / 60 \text{ km/h} = 2.5 \text{ h}$ * Segment 2 Time: $90 \text{ km} / 45 \text{ km/h} = 2.0 \text{ h}$ **Totals:** * Tot"
"compute_average_speed","math","memory","4","6","0.6667","0.6667","False","total_distance,total_time,answer,units","Distance: 240 km Time: 4.5 hours Average Speed: 53.33 km/h Uncertainty: Low (repeating decimal) Next Action: Round to two decimals"
"compute_linear_equation","math","baseline","5","5","1","1","False","expand,combine,add_12,divide,answer","$3(x - 4) + 2x = 46$ $3x - 12 + 2x = 46$ $5x - 12 = 46$ $5x = 58$ $x = 11.6$ **Confidence:** High. **Next Action:** None required."
"compute_linear_equation","math","memory","4","5","0.8","0.8","False","expand,add_12,divide,answer","$3(x - 4) + 2x = 46$ $3x - 12 + 2x = 46$ $5x = 58$ $x = 11.6$ Confidence verified via substitution; no further action required."
"compute_probability_without_replacement","math","baseline","1","6","0.1667","0.1667","False","without_replacement","Total balls = 8 (5 red, 3 blue). Probability first ball is red: $\frac{5}{8}$ Probability second ball is red (without replacement): $\frac{4}{7}$ Multiplication: $$ \frac{5}{8} \ti"
"compute_probability_without_replacement","math","memory","5","6","0.8333","0.8333","False","first_prob,second_prob,multiply,simplified,without_replacement","Variables: Total=8, Red=5. Draw 1: P(Red) = 5/8. Draw 2 (Without Replacement): Remaining Red=4, Total=7 -> P(Red) = 4/7. Multiplication: (5/8) ? (4/7). Result: 20/56 = 5/14. Confid"
"compute_ticket_table","math","baseline","4","5","0.8","0.8","False","team_a,team_b,total,compare","Team A has 10 open tickets and Team B has 11, totaling 21. Team B has more. Uncertainty is negligible given explicit inputs. Next Action: Verify ticket logs."
"compute_ticket_table","math","memory","3","5","0.6","0.6","False","team_a,team_b,total","Team A: 10 open tickets. Team B: 11 open tickets. Total Open Tickets: 21. More Tickets: Team B. Confidence: High. Next Action: None."
"compute_subscription_total","math","baseline","1","5","0.2","0.2","False","answer","Total Cost: $124.89 Uncertainty: Excludes sales tax or potential additional fees. Next Action: Verify the final amount with the service provider before payment."
"compute_subscription_total","math","memory","1","5","0.2","0.2","False","answer","Total Cost: $124.89. Units verified ($). Confidence high; no further action needed."
"compute_tiered_pricing","math","baseline","1","5","0.2","0.2","False","answer","The total bill is $24.30."
"compute_tiered_pricing","math","memory","3","5","0.6","0.6","False","first_tier,second_tier,answer","$12 (first 100) + $6.30 (next 35) + $6 (fee) = $24.30. Logic checked. Confidence: High. No further action needed."
