"task_id","family","mode","hits","total","rate","penalized_rate","looping","hit_ids","response_preview"
"compute_printer_rate","math","baseline","6","6","1","0.8","True","given_pages,given_printers,per_printer_rate,combined_rate,answer,units","Thinking Process: 1. **Analyze the Request:** * Task: Solve a word problem about printers, pages, and time. * Given: 4 identical printers make 480 pages in 6 minutes. * Question: H"
"compute_printer_rate","math","memory","5","6","0.8333","0.6333","True","given_pages,given_printers,combined_rate,answer,units","Thinking Process: 1. **Analyze the Request:** * Input: A set of ""Relevant remembered experiences"" (cognitive cues) and a specific math task. * Task: Four identical printers make 48"
"compute_discount_tax","math","baseline","6","6","1","0.8","True","original_price,discount,discounted_price,tax,tax_amount,answer","Thinking Process: 1. **Analyze the Request:** * Task: Calculate the final price of an item after a discount and sales tax. * Given quantities: Original price = $80, Discount = 25%,"
"compute_discount_tax","math","memory","6","6","1","0.8","True","original_price,discount,discounted_price,tax,tax_amount,answer","Thinking Process: 1. **Analyze the Request:** * Task: Calculate the final price of an item costing $80 after a 25% discount and then an 8% sales tax on the discounted price. * Cons"
"compute_weighted_average","math","baseline","6","6","1","0.8","True","old_total,new_scores,combined_total,count,answer,average","Thinking Process: 1. **Analyze the Request:** * Task: Calculate the average of 5 test scores given information about the first 3 and the next 2. * Input Data: * First 3 scores aver"
"compute_weighted_average","math","memory","6","6","1","0.8","True","old_total,new_scores,combined_total,count,answer,average","Thinking Process: 1. **Analyze the Request:** * Input: A math problem about calculating an average across 5 tests given partial information (3 scores with avg 82, plus two new scor"
"compute_inventory_available","math","baseline","6","6","1","0.8","True","start,sold,received,reserved,setup,answer","Thinking Process: 1. **Analyze the Request:** * Task: Calculate the remaining units in a warehouse based on a series of transactions. * Initial state: 150 units. * Transactions: * "
"compute_inventory_available","math","memory","6","6","1","0.8","True","start,sold,received,reserved,setup,answer","Thinking Process: 1. **Analyze the Request:** * Input Task: A warehouse problem involving units, sales, receipts, and reservations. * Constraints: * Use plain arithmetic. * Repeat "
"compute_schedule_finish","math","baseline","5","5","1","0.8","True","start_time,durations,total_minutes,hour_rollover,answer","Thinking Process: 1. **Analyze the Request:** * Task: Calculate the finish time of a job based on start time and durations of phases/breaks. * Start Time: 9:15 AM. * Phase 1: 45 mi"
"compute_schedule_finish","math","memory","5","5","1","0.8","True","start_time,durations,total_minutes,hour_rollover,answer","Thinking Process: 1. **Analyze the Request:** * Input Task: Calculate the finish time of a job given start time and durations for phases/breaks. * Start Time: 9:15 AM. * Durations:"
"compute_ratio_mixture","math","baseline","6","6","1","0.8","True","ratio,parts,unit_part,concentrate,water,total_check","Thinking Process: 1. **Analyze the Request:** * Task: Solve a ratio problem (cleaning mix concentrate to water). * Given: Ratio = 2:5 (concentrate : water), Total volume = 42 liter"
"compute_ratio_mixture","math","memory","6","6","1","0.8","True","ratio,parts,unit_part,concentrate,water,total_check","Thinking Process: 1. **Analyze the Request:** * Input Task: A cleaning mix uses concentrate and water in a 2:5 ratio. If you need 42 liters total, how many liters of concentrate an"
"compute_average_speed","math","baseline","6","6","1","0.8","True","first_time,second_time,total_distance,total_time,answer,units","Thinking Process: 1. **Analyze the Request:** * Task: Calculate average speed for a two-part trip. * Given data: * Part 1: Distance = 150 km, Speed = 60 km/h. * Part 2: Distance = "
"compute_average_speed","math","memory","6","6","1","0.8","True","first_time,second_time,total_distance,total_time,answer,units","Thinking Process: 1. **Analyze the Request:** * Input Task: Calculate average speed for a trip with two segments (150 km at 60 km/h, then 90 km at 45 km/h). * Constraints: * Use re"
"compute_linear_equation","math","baseline","5","5","1","0.8","True","expand,combine,add_12,divide,answer","Thinking Process: 1. **Analyze the Request:** * Task: Solve for $x$ in the equation $3(x - 4) + 2x = 46$. * Constraint 1: Show algebra briefly. * Constraint 2: Use plain arithmetic"
"compute_linear_equation","math","memory","5","5","1","0.8","True","expand,combine,add_12,divide,answer","Thinking Process: 1. **Analyze the Request:** * Task: Solve for $x$ in the equation $3(x - 4) + 2x = 46$. Show algebra briefly. * Constraints: Answer concisely. Do not write hidden"
"compute_probability_without_replacement","math","baseline","6","6","1","0.8","True","first_prob,second_prob,multiply,simplified,decimal,without_replacement","Thinking Process: 1. **Analyze the Request:** * Task: Calculate the probability of drawing two red balls without replacement from a bag containing 5 red balls and 3 blue balls. * C"
"compute_probability_without_replacement","math","memory","6","6","1","0.8","True","first_prob,second_prob,multiply,simplified,decimal,without_replacement","Thinking Process: 1. **Analyze the Request:** * Input Task: Calculate the probability of drawing two red balls from a bag containing 5 red and 3 blue balls, without replacement. Sh"
"compute_ticket_table","math","baseline","4","5","0.8","0.6","True","team_a,team_b,total,compare","Thinking Process: 1. **Analyze the Request:** * Task: Calculate remaining open tickets for Team A and Team B, find the total, and determine which team has more. * Input Data: * Tea"
"compute_ticket_table","math","memory","4","5","0.8","0.6","True","team_a,team_b,total,compare","Thinking Process: 1. **Analyze the Request:** * Input: A math word problem about two teams (Team A and Team B) managing open tickets. * Constraints/Patterns from ""Relevant remember"
"compute_subscription_total","math","baseline","5","5","1","0.8","True","monthly,six_months,setup,credit,answer","Thinking Process: 1. **Analyze the Request:** * Task: Calculate the total cost of a subscription. * Given quantities: * Monthly cost: $19.99 per month. * Duration: 6 months. * Setu"
"compute_subscription_total","math","memory","5","5","1","0.8","True","monthly,six_months,setup,credit,answer","Thinking Process: 1. **Analyze the Request:** * Input Task: Calculate total cost of a subscription ($19.99/month for 6 months) + setup fee ($14.95) - credit ($10). * Constraints: *"
"compute_tiered_pricing","math","baseline","5","5","1","0.8","True","first_tier,extra_units,second_tier,fixed_fee,answer","Thinking Process: 1. **Analyze the Request:** * Task: Calculate a utility bill based on specific pricing rules. * Pricing Rules: * First 100 units: $0.12 per unit. * Units above 10"
"compute_tiered_pricing","math","memory","5","5","1","0.8","True","first_tier,extra_units,second_tier,fixed_fee,answer","Thinking Process: 1. **Analyze the Request:** * Input Task: Calculate a utility bill based on tiered pricing ($0.12/unit for first 100, $0.18/unit for units > 100) plus a fixed fee"
